precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,windspeed_10m_max,circuit_id,month,driverId,grid,driver_age,constructor,results
0.0,22.6,20.4,21.4,47.7,3,3,4,9,42,214,0
0.0,22.6,20.4,21.4,47.7,3,3,853,19,24,210,0
0.3,13.6,3.2,8.7,15.3,21,4,830,3,26,9,1
0.3,13.6,3.2,8.7,15.3,21,4,1,1,38,131,1
0.3,13.6,3.2,8.7,15.3,21,4,846,7,23,1,1
0.3,13.6,3.2,8.7,15.3,21,4,844,4,26,6,1
0.3,13.6,3.2,8.7,15.3,21,4,832,11,29,6,1
0.3,13.6,3.2,8.7,15.3,21,4,817,6,34,1,1
0.3,13.6,3.2,8.7,15.3,21,4,842,5,27,213,1
0.3,13.6,3.2,8.7,15.3,21,4,840,10,24,117,1
0.3,13.6,3.2,8.7,15.3,21,4,839,9,27,214,1
0.3,13.6,3.2,8.7,15.3,21,4,4,15,42,214,1
0.3,13.6,3.2,8.7,15.3,21,4,815,2,33,9,1
0.3,13.6,3.2,8.7,15.3,21,4,852,20,23,213,1
0.3,13.6,3.2,8.7,15.3,21,4,8,16,44,51,1
0.3,13.6,3.2,8.7,15.3,21,4,841,17,29,51,1
0.3,13.6,3.2,8.7,15.3,21,4,20,0,36,117,0
0.3,13.6,3.2,8.7,15.3,21,4,854,18,24,210,1
0.3,13.6,3.2,8.7,15.3,21,4,853,19,24,210,1
0.3,13.6,3.2,8.7,15.3,21,4,822,8,34,131,0
0.3,13.6,3.2,8.7,15.3,21,4,847,12,25,3,0
0.3,13.6,3.2,8.7,15.3,21,4,849,14,28,3,0
0.0,18.8,9.7,14.4,26.4,75,5,1,2,38,131,1
0.0,18.8,9.7,14.4,26.4,75,5,830,3,26,9,1
0.0,18.8,9.7,14.4,26.4,75,5,822,1,34,131,1
0.0,18.8,9.7,14.4,26.4,75,5,815,4,33,9,1
0.0,18.8,9.7,14.4,26.4,75,5,846,7,23,1,1
0.0,18.8,9.7,14.4,26.4,75,5,844,8,26,6,1
0.0,18.8,9.7,14.4,26.4,75,5,839,6,27,214,1
0.0,18.8,9.7,14.4,26.4,75,5,4,13,42,214,1
0.0,18.8,9.7,14.4,26.4,75,5,817,16,34,1,1
0.0,18.8,9.7,14.4,26.4,75,5,842,9,27,213,1
0.0,18.8,9.7,14.4,26.4,75,5,832,5,29,6,1
0.0,18.8,9.7,14.4,26.4,75,5,841,12,29,51,1
0.0,18.8,9.7,14.4,26.4,75,5,20,10,36,117,1
0.0,18.8,9.7,14.4,26.4,75,5,840,17,24,117,1
0.0,18.8,9.7,14.4,26.4,75,5,852,14,23,213,1
0.0,18.8,9.7,14.4,26.4,75,5,847,11,25,3,1
0.0,18.8,9.7,14.4,26.4,75,5,854,19,24,210,1
0.0,18.8,9.7,14.4,26.4,75,5,849,18,28,3,1
0.0,18.8,9.7,14.4,26.4,75,5,853,20,24,210,1
0.0,18.8,9.7,14.4,26.4,75,5,8,15,44,51,0
0.7,21.1,12.8,17.4,20.1,4,5,1,1,38,131,1
0.7,21.1,12.8,17.4,20.1,4,5,830,2,26,9,1
0.7,21.1,12.8,17.4,20.1,4,5,822,3,34,131,1
0.7,21.1,12.8,17.4,20.1,4,5,844,4,26,6,1
0.7,21.1,12.8,17.4,20.1,4,5,815,8,33,9,1
0.7,21.1,12.8,17.4,20.1,4,5,817,7,34,1,1
0.7,21.1,12.8,17.4,20.1,4,5,832,6,29,6,1
0.7,21.1,12.8,17.4,20.1,4,5,846,9,23,1,1
0.7,21.1,12.8,17.4,20.1,4,5,839,5,27,214,1
0.7,21.1,12.8,17.4,20.1,4,5,842,12,27,213,1
0.7,21.1,12.8,17.4,20.1,4,5,840,11,24,117,1
0.7,21.1,12.8,17.4,20.1,4,5,8,17,44,51,1
0.7,21.1,12.8,17.4,20.1,4,5,20,13,36,117,1
0.7,21.1,12.8,17.4,20.1,4,5,847,15,25,3,1
0.7,21.1,12.8,17.4,20.1,4,5,841,14,29,51,1
0.7,21.1,12.8,17.4,20.1,4,5,849,19,28,3,1
0.7,21.1,12.8,17.4,20.1,4,5,4,10,42,214,1
0.7,21.1,12.8,17.4,20.1,4,5,854,18,24,210,1
0.7,21.1,12.8,17.4,20.1,4,5,853,20,24,210,1
0.7,21.1,12.8,17.4,20.1,4,5,852,16,23,213,0
1.1,22.1,13.4,17.7,11.6,6,5,832,4,29,6,1
1.1,22.1,13.4,17.7,11.6,6,5,830,2,26,9,1
1.1,22.1,13.4,17.7,11.6,6,5,846,5,23,1,1
1.1,22.1,13.4,17.7,11.6,6,5,815,9,33,9,1
1.1,22.1,13.4,17.7,11.6,6,5,20,8,36,117,1
1.1,22.1,13.4,17.7,11.6,6,5,842,6,27,213,1
1.1,22.1,13.4,17.7,11.6,6,5,1,7,38,131,1
1.1,22.1,13.4,17.7,11.6,6,5,840,13,24,117,1
1.1,22.1,13.4,17.7,11.6,6,5,839,11,27,214,1
1.1,22.1,13.4,17.7,11.6,6,5,841,10,29,51,1
1.1,22.1,13.4,17.7,11.6,6,5,8,14,44,51,1
1.1,22.1,13.4,17.7,11.6,6,5,817,12,34,1,1
1.1,22.1,13.4,17.7,11.6,6,5,4,17,42,214,1
1.1,22.1,13.4,17.7,11.6,6,5,847,15,25,3,1
1.1,22.1,13.4,17.7,11.6,6,5,849,18,28,3,1
1.1,22.1,13.4,17.7,11.6,6,5,852,16,23,213,1
1.1,22.1,13.4,17.7,11.6,6,5,853,19,24,210,1
1.1,22.1,13.4,17.7,11.6,6,5,854,20,24,210,1
1.1,22.1,13.4,17.7,11.6,6,5,822,3,34,131,0
1.1,22.1,13.4,17.7,11.6,6,5,844,1,26,6,0
0.0,21.5,19.2,20.4,23.6,73,6,815,6,33,9,1
0.0,21.5,19.2,20.4,23.6,73,6,20,11,36,117,1
0.0,21.5,19.2,20.4,23.6,73,6,842,4,27,213,1
0.0,21.5,19.2,20.4,23.6,73,6,844,1,26,6,1
0.0,21.5,19.2,20.4,23.6,73,6,846,9,23,1,1
0.0,21.5,19.2,20.4,23.6,73,6,4,8,42,214,1
0.0,21.5,19.2,20.4,23.6,73,6,852,7,23,213,1
0.0,21.5,19.2,20.4,23.6,73,6,832,5,29,6,1
0.0,21.5,19.2,20.4,23.6,73,6,817,13,34,1,1
0.0,21.5,19.2,20.4,23.6,73,6,8,14,44,51,1
0.0,21.5,19.2,20.4,23.6,73,6,841,20,29,51,1
0.0,21.5,19.2,20.4,23.6,73,6,822,10,34,131,1
0.0,21.5,19.2,20.4,23.6,73,6,854,17,24,210,1
0.0,21.5,19.2,20.4,23.6,73,6,853,18,24,210,1
0.0,21.5,19.2,20.4,23.6,73,6,1,2,38,131,1
0.0,21.5,19.2,20.4,23.6,73,6,849,16,28,3,1
0.0,21.5,19.2,20.4,23.6,73,6,847,15,25,3,0
0.0,21.5,19.2,20.4,23.6,73,6,830,3,26,9,0
0.0,21.5,19.2,20.4,23.6,73,6,840,19,24,117,0
0.0,21.5,19.2,20.4,23.6,73,6,839,12,27,214,0
0.6,25.7,15.6,21.0,7.3,70,6,830,1,26,9,1
0.6,25.7,15.6,21.0,7.3,70,6,1,2,38,131,1
0.6,25.7,15.6,21.0,7.3,70,6,822,5,34,131,1
0.6,25.7,15.6,21.0,7.3,70,6,815,4,33,9,1
0.6,25.7,15.6,21.0,7.3,70,6,846,3,23,1,1
0.6,25.7,15.6,21.0,7.3,70,6,832,12,29,6,1
0.6,25.7,15.6,21.0,7.3,70,6,844,7,26,6,1
0.6,25.7,15.6,21.0,7.3,70,6,840,9,24,117,1
0.6,25.7,15.6,21.0,7.3,70,6,4,8,42,214,1
0.6,25.7,15.6,21.0,7.3,70,6,852,11,23,213,1
0.6,25.7,15.6,21.0,7.3,70,6,8,18,44,51,1
0.6,25.7,15.6,21.0,7.3,70,6,20,14,36,117,1
0.6,25.7,15.6,21.0,7.3,70,6,817,13,34,1,1
0.6,25.7,15.6,21.0,7.3,70,6,839,17,27,214,1
0.6,25.7,15.6,21.0,7.3,70,6,841,15,29,51,1
0.6,25.7,15.6,21.0,7.3,70,6,854,19,24,210,1
0.6,25.7,15.6,21.0,7.3,70,6,849,16,28,3,1
0.6,25.7,15.6,21.0,7.3,70,6,853,20,24,210,1
0.6,25.7,15.6,21.0,7.3,70,6,847,10,25,3,0
0.6,25.7,15.6,21.0,7.3,70,6,842,6,27,213,0
1.9,26.5,18.8,22.8,24.5,34,6,830,1,26,9,1
1.9,26.5,18.8,22.8,24.5,34,6,1,2,38,131,1
1.9,26.5,18.8,22.8,24.5,34,6,815,4,33,9,1
1.9,26.5,18.8,22.8,24.5,34,6,822,3,34,131,1
1.9,26.5,18.8,22.8,24.5,34,6,846,8,23,1,1
1.9,26.5,18.8,22.8,24.5,34,6,817,10,34,1,1
1.9,26.5,18.8,22.8,24.5,34,6,842,6,27,213,1
1.9,26.5,18.8,22.8,24.5,34,6,4,9,42,214,1
1.9,26.5,18.8,22.8,24.5,34,6,20,12,36,117,1
1.9,26.5,18.8,22.8,24.5,34,6,840,19,24,117,1
1.9,26.5,18.8,22.8,24.5,34,6,832,5,29,6,1
1.9,26.5,18.8,22.8,24.5,34,6,847,14,25,3,1
1.9,26.5,18.8,22.8,24.5,34,6,852,0,23,213,1
1.9,26.5,18.8,22.8,24.5,34,6,839,11,27,214,1
1.9,26.5,18.8,22.8,24.5,34,6,841,13,29,51,1
1.9,26.5,18.8,22.8,24.5,34,6,844,7,26,6,1
1.9,26.5,18.8,22.8,24.5,34,6,8,17,44,51,1
1.9,26.5,18.8,22.8,24.5,34,6,849,16,28,3,1
1.9,26.5,18.8,22.8,24.5,34,6,854,15,24,210,1
1.9,26.5,18.8,22.8,24.5,34,6,853,18,24,210,1
9.1,21.5,14.1,18.0,8.4,70,7,830,1,26,9,1
9.1,21.5,14.1,18.0,8.4,70,7,822,5,34,131,1
9.1,21.5,14.1,18.0,8.4,70,7,846,2,23,1,1
9.1,21.5,14.1,18.0,8.4,70,7,1,4,38,131,1
9.1,21.5,14.1,18.0,8.4,70,7,832,10,29,6,1
9.1,21.5,14.1,18.0,8.4,70,7,815,3,33,9,1
9.1,21.5,14.1,18.0,8.4,70,7,817,13,34,1,1
9.1,21.5,14.1,18.0,8.4,70,7,844,12,26,6,1
9.1,21.5,14.1,18.0,8.4,70,7,842,6,27,213,1
9.1,21.5,14.1,18.0,8.4,70,7,4,14,42,214,1
9.1,21.5,14.1,18.0,8.4,70,7,847,8,25,3,1
9.1,21.5,14.1,18.0,8.4,70,7,852,7,23,213,1
9.1,21.5,14.1,18.0,8.4,70,7,840,9,24,117,1
9.1,21.5,14.1,18.0,8.4,70,7,841,15,29,51,1
9.1,21.5,14.1,18.0,8.4,70,7,8,16,44,51,1
9.1,21.5,14.1,18.0,8.4,70,7,849,18,28,3,1
9.1,21.5,14.1,18.0,8.4,70,7,20,11,36,117,0
9.1,21.5,14.1,18.0,8.4,70,7,854,19,24,210,1
9.1,21.5,14.1,18.0,8.4,70,7,853,20,24,210,1
9.1,21.5,14.1,18.0,8.4,70,7,839,17,27,214,0
0.0,27.3,13.4,21.7,7.1,9,7,1,2,38,131,1
0.0,27.3,13.4,21.7,7.1,9,7,844,4,26,6,1
0.0,27.3,13.4,21.7,7.1,9,7,822,3,34,131,1
0.0,27.3,13.4,21.7,7.1,9,7,846,5,23,1,1
0.0,27.3,13.4,21.7,7.1,9,7,817,6,34,1,1
0.0,27.3,13.4,21.7,7.1,9,7,832,10,29,6,1
0.0,27.3,13.4,21.7,7.1,9,7,4,7,42,214,1
0.0,27.3,13.4,21.7,7.1,9,7,840,14,24,117,1
0.0,27.3,13.4,21.7,7.1,9,7,839,9,27,214,1
0.0,27.3,13.4,21.7,7.1,9,7,852,16,23,213,1
0.0,27.3,13.4,21.7,7.1,9,7,842,11,27,213,1
0.0,27.3,13.4,21.7,7.1,9,7,847,12,25,3,1
0.0,27.3,13.4,21.7,7.1,9,7,841,15,29,51,1
0.0,27.3,13.4,21.7,7.1,9,7,849,17,28,3,1
0.0,27.3,13.4,21.7,7.1,9,7,8,13,44,51,1
0.0,27.3,13.4,21.7,7.1,9,7,815,0,33,9,1
0.0,27.3,13.4,21.7,7.1,9,7,853,19,24,210,1
0.0,27.3,13.4,21.7,7.1,9,7,854,18,24,210,1
0.0,27.3,13.4,21.7,7.1,9,7,20,8,36,117,0
0.0,27.3,13.4,21.7,7.1,9,7,830,1,26,9,0
0.9,30.5,15.9,23.0,21.5,11,8,839,8,27,214,1
0.9,30.5,15.9,23.0,21.5,11,8,1,1,38,131,1
0.9,30.5,15.9,23.0,21.5,11,8,832,15,29,6,1
0.9,30.5,15.9,23.0,21.5,11,8,4,9,42,214,1
0.9,30.5,15.9,23.0,21.5,11,8,842,5,27,213,1
0.9,30.5,15.9,23.0,21.5,11,8,852,16,23,213,1
0.9,30.5,15.9,23.0,21.5,11,8,849,18,28,3,1
0.9,30.5,15.9,23.0,21.5,11,8,847,17,25,3,1
0.9,30.5,15.9,23.0,21.5,11,8,830,3,26,9,1
0.9,30.5,15.9,23.0,21.5,11,8,8,13,44,51,1
0.9,30.5,15.9,23.0,21.5,11,8,817,11,34,1,1
0.9,30.5,15.9,23.0,21.5,11,8,854,20,24,210,1
0.9,30.5,15.9,23.0,21.5,11,8,841,0,29,51,1
0.9,30.5,15.9,23.0,21.5,11,8,853,19,24,210,0
0.9,30.5,15.9,23.0,21.5,11,8,846,6,23,1,0
0.9,30.5,15.9,23.0,21.5,11,8,822,2,34,131,0
0.9,30.5,15.9,23.0,21.5,11,8,815,4,33,9,0
0.9,30.5,15.9,23.0,21.5,11,8,844,7,26,6,0
0.9,30.5,15.9,23.0,21.5,11,8,840,12,24,117,0
0.9,30.5,15.9,23.0,21.5,11,8,20,10,36,117,0
6.1,13.8,11.8,13.1,24.2,13,8,830,1,26,9,1
6.1,13.8,11.8,13.1,24.2,13,8,847,2,25,3,1
6.1,13.8,11.8,13.1,24.2,13,8,1,3,38,131,1
6.1,13.8,11.8,13.1,24.2,13,8,817,4,34,1,1
6.1,13.8,11.8,13.1,24.2,13,8,20,5,36,117,1
6.1,13.8,11.8,13.1,24.2,13,8,842,6,27,213,1
6.1,13.8,11.8,13.1,24.2,13,8,839,8,27,214,1
6.1,13.8,11.8,13.1,24.2,13,8,844,9,26,6,1
6.1,13.8,11.8,13.1,24.2,13,8,849,10,28,3,1
6.1,13.8,11.8,13.1,24.2,13,8,832,11,29,6,1
6.1,13.8,11.8,13.1,24.2,13,8,4,12,42,214,1
6.1,13.8,11.8,13.1,24.2,13,8,822,13,34,131,1
6.1,13.8,11.8,13.1,24.2,13,8,841,14,29,51,1
6.1,13.8,11.8,13.1,24.2,13,8,846,15,23,1,1
6.1,13.8,11.8,13.1,24.2,13,8,852,16,23,213,1
6.1,13.8,11.8,13.1,24.2,13,8,854,17,24,210,1
6.1,13.8,11.8,13.1,24.2,13,8,853,18,24,210,1
6.1,13.8,11.8,13.1,24.2,13,8,8,0,44,51,1
6.1,13.8,11.8,13.1,24.2,13,8,815,0,33,9,1
6.1,13.8,11.8,13.1,24.2,13,8,840,19,24,117,1
0.0,21.1,12.6,16.6,15.7,39,9,830,1,26,9,1
0.0,21.1,12.6,16.6,15.7,39,9,1,2,38,131,1
0.0,21.1,12.6,16.6,15.7,39,9,822,3,34,131,1
0.0,21.1,12.6,16.6,15.7,39,9,842,4,27,213,1
0.0,21.1,12.6,16.6,15.7,39,9,844,5,26,6,1
0.0,21.1,12.6,16.6,15.7,39,9,4,9,42,214,1
0.0,21.1,12.6,16.6,15.7,39,9,832,6,29,6,1
0.0,21.1,12.6,16.6,15.7,39,9,815,0,33,9,1
0.0,21.1,12.6,16.6,15.7,39,9,839,8,27,214,1
0.0,21.1,12.6,16.6,15.7,39,9,846,13,23,1,1
0.0,21.1,12.6,16.6,15.7,39,9,817,10,34,1,1
0.0,21.1,12.6,16.6,15.7,39,9,840,12,24,117,1
0.0,21.1,12.6,16.6,15.7,39,9,20,15,36,117,1
0.0,21.1,12.6,16.6,15.7,39,9,841,7,29,51,1
0.0,21.1,12.6,16.6,15.7,39,9,9,16,38,51,1
0.0,21.1,12.6,16.6,15.7,39,9,849,0,28,3,1
0.0,21.1,12.6,16.6,15.7,39,9,847,11,25,3,0
0.0,21.1,12.6,16.6,15.7,39,9,854,17,24,210,1
0.0,21.1,12.6,16.6,15.7,39,9,852,14,23,213,0
0.0,21.1,12.6,16.6,15.7,39,9,853,18,24,210,0
0.0,27.7,14.5,21.7,9.0,14,9,817,2,34,1,1
0.0,27.7,14.5,21.7,9.0,14,9,846,3,23,1,1
0.0,27.7,14.5,21.7,9.0,14,9,822,19,34,131,1
0.0,27.7,14.5,21.7,9.0,14,9,844,5,26,6,1
0.0,27.7,14.5,21.7,9.0,14,9,815,8,33,9,1
0.0,27.7,14.5,21.7,9.0,14,9,832,6,29,6,1
0.0,27.7,14.5,21.7,9.0,14,9,840,9,24,117,1
0.0,27.7,14.5,21.7,9.0,14,9,4,10,42,214,1
0.0,27.7,14.5,21.7,9.0,14,9,847,14,25,3,1
0.0,27.7,14.5,21.7,9.0,14,9,839,12,27,214,1
0.0,27.7,14.5,21.7,9.0,14,9,849,13,28,3,1
0.0,27.7,14.5,21.7,9.0,14,9,20,11,36,117,1
0.0,27.7,14.5,21.7,9.0,14,9,841,7,29,51,1
0.0,27.7,14.5,21.7,9.0,14,9,9,17,38,51,1
0.0,27.7,14.5,21.7,9.0,14,9,854,18,24,210,1
0.0,27.7,14.5,21.7,9.0,14,9,853,16,24,210,0
0.0,27.7,14.5,21.7,9.0,14,9,1,4,38,131,0
0.0,27.7,14.5,21.7,9.0,14,9,830,1,26,9,0
0.0,27.7,14.5,21.7,9.0,14,9,842,0,27,213,0
0.0,27.7,14.5,21.7,9.0,14,9,852,0,23,213,0
3.9,17.8,12.6,15.7,17.3,71,9,1,4,38,131,1
3.9,17.8,12.6,15.7,17.3,71,9,830,20,26,9,1
3.9,17.8,12.6,15.7,17.3,71,9,832,2,29,6,1
3.9,17.8,12.6,15.7,17.3,71,9,817,5,34,1,1
3.9,17.8,12.6,15.7,17.3,71,9,822,16,34,131,1
3.9,17.8,12.6,15.7,17.3,71,9,4,6,42,214,1
3.9,17.8,12.6,15.7,17.3,71,9,846,1,23,1,1
3.9,17.8,12.6,15.7,17.3,71,9,8,13,44,51,1
3.9,17.8,12.6,15.7,17.3,71,9,815,8,33,9,1
3.9,17.8,12.6,15.7,17.3,71,9,847,3,25,3,1
3.9,17.8,12.6,15.7,17.3,71,9,840,7,24,117,1
3.9,17.8,12.6,15.7,17.3,71,9,20,10,36,117,1
3.9,17.8,12.6,15.7,17.3,71,9,842,11,27,213,1
3.9,17.8,12.6,15.7,17.3,71,9,839,9,27,214,1
3.9,17.8,12.6,15.7,17.3,71,9,844,19,26,6,1
3.9,17.8,12.6,15.7,17.3,71,9,841,17,29,51,1
3.9,17.8,12.6,15.7,17.3,71,9,852,12,23,213,1
3.9,17.8,12.6,15.7,17.3,71,9,853,15,24,210,1
3.9,17.8,12.6,15.7,17.3,71,9,849,18,28,3,0
3.9,17.8,12.6,15.7,17.3,71,9,854,14,24,210,0
0.2,18.0,15.6,16.6,25.4,5,10,822,1,34,131,1
0.2,18.0,15.6,16.6,25.4,5,10,830,2,26,9,1
0.2,18.0,15.6,16.6,25.4,5,10,815,6,33,9,1
0.2,18.0,15.6,16.6,25.4,5,10,844,3,26,6,1
0.2,18.0,15.6,16.6,25.4,5,10,1,11,38,131,1
0.2,18.0,15.6,16.6,25.4,5,10,842,4,27,213,1
0.2,18.0,15.6,16.6,25.4,5,10,846,7,23,1,1
0.2,18.0,15.6,16.6,25.4,5,10,832,19,29,6,1
0.2,18.0,15.6,16.6,25.4,5,10,840,8,24,117,1
0.2,18.0,15.6,16.6,25.4,5,10,839,12,27,214,1
0.2,18.0,15.6,16.6,25.4,5,10,841,16,29,51,1
0.2,18.0,15.6,16.6,25.4,5,10,8,17,44,51,1
0.2,18.0,15.6,16.6,25.4,5,10,817,20,34,1,1
0.2,18.0,15.6,16.6,25.4,5,10,852,9,23,213,1
0.2,18.0,15.6,16.6,25.4,5,10,847,13,25,3,1
0.2,18.0,15.6,16.6,25.4,5,10,4,5,42,214,1
0.2,18.0,15.6,16.6,25.4,5,10,849,15,28,3,1
0.2,18.0,15.6,16.6,25.4,5,10,20,10,36,117,1
0.2,18.0,15.6,16.6,25.4,5,10,854,14,24,210,1
0.2,18.0,15.6,16.6,25.4,5,10,853,18,24,210,1
0.4,28.8,21.5,24.6,17.7,69,10,830,1,26,9,1
0.4,28.8,21.5,24.6,17.7,69,10,1,2,38,131,1
0.4,28.8,21.5,24.6,17.7,69,10,815,3,33,9,1
0.4,28.8,21.5,24.6,17.7,69,10,844,4,26,6,1
0.4,28.8,21.5,24.6,17.7,69,10,817,6,34,1,1
0.4,28.8,21.5,24.6,17.7,69,10,822,9,34,131,1
0.4,28.8,21.5,24.6,17.7,69,10,832,5,29,6,1
0.4,28.8,21.5,24.6,17.7,69,10,846,7,23,1,1
0.4,28.8,21.5,24.6,17.7,69,10,852,10,23,213,1
0.4,28.8,21.5,24.6,17.7,69,10,20,18,36,117,1
0.4,28.8,21.5,24.6,17.7,69,10,841,12,29,51,1
0.4,28.8,21.5,24.6,17.7,69,10,840,13,24,117,1
0.4,28.8,21.5,24.6,17.7,69,10,8,15,44,51,1
0.4,28.8,21.5,24.6,17.7,69,10,847,20,25,3,1
0.4,28.8,21.5,24.6,17.7,69,10,849,14,28,3,1
0.4,28.8,21.5,24.6,17.7,69,10,854,16,24,210,1
0.4,28.8,21.5,24.6,17.7,69,10,853,17,24,210,1
0.4,28.8,21.5,24.6,17.7,69,10,4,19,42,214,0
0.4,28.8,21.5,24.6,17.7,69,10,839,11,27,214,0
0.4,28.8,21.5,24.6,17.7,69,10,842,8,27,213,0
0.0,20.7,7.9,13.1,13.7,32,11,830,3,26,9,1
0.0,20.7,7.9,13.1,13.7,32,11,1,2,38,131,1
0.0,20.7,7.9,13.1,13.7,32,11,815,4,33,9,1
0.0,20.7,7.9,13.1,13.7,32,11,842,5,27,213,1
0.0,20.7,7.9,13.1,13.7,32,11,844,8,26,6,1
0.0,20.7,7.9,13.1,13.7,32,11,832,6,29,6,1
0.0,20.7,7.9,13.1,13.7,32,11,20,9,36,117,1
0.0,20.7,7.9,13.1,13.7,32,11,8,10,44,51,1
0.0,20.7,7.9,13.1,13.7,32,11,4,12,42,214,1
0.0,20.7,7.9,13.1,13.7,32,11,846,18,23,1,1
0.0,20.7,7.9,13.1,13.7,32,11,841,11,29,51,1
0.0,20.7,7.9,13.1,13.7,32,11,817,7,34,1,1
0.0,20.7,7.9,13.1,13.7,32,11,839,19,27,214,1
0.0,20.7,7.9,13.1,13.7,32,11,840,20,24,117,1
0.0,20.7,7.9,13.1,13.7,32,11,822,1,34,131,1
0.0,20.7,7.9,13.1,13.7,32,11,847,16,25,3,1
0.0,20.7,7.9,13.1,13.7,32,11,849,13,28,3,1
0.0,20.7,7.9,13.1,13.7,32,11,853,15,24,210,1
0.0,20.7,7.9,13.1,13.7,32,11,854,14,24,210,0
0.0,20.7,7.9,13.1,13.7,32,11,852,17,23,213,0
0.0,22.0,12.1,16.3,18.3,18,11,1,10,38,131,1
0.0,22.0,12.1,16.3,18.3,18,11,830,2,26,9,1
0.0,22.0,12.1,16.3,18.3,18,11,822,1,34,131,1
0.0,22.0,12.1,16.3,18.3,18,11,815,4,33,9,1
0.0,22.0,12.1,16.3,18.3,18,11,844,6,26,6,1
0.0,22.0,12.1,16.3,18.3,18,11,832,3,29,6,1
0.0,22.0,12.1,16.3,18.3,18,11,842,7,27,213,1
0.0,22.0,12.1,16.3,18.3,18,11,839,8,27,214,1
0.0,22.0,12.1,16.3,18.3,18,11,4,12,42,214,1
0.0,22.0,12.1,16.3,18.3,18,11,846,5,23,1,1
0.0,22.0,12.1,16.3,18.3,18,11,20,9,36,117,1
0.0,22.0,12.1,16.3,18.3,18,11,8,0,44,51,1
0.0,22.0,12.1,16.3,18.3,18,11,847,17,25,3,1
0.0,22.0,12.1,16.3,18.3,18,11,841,13,29,51,1
0.0,22.0,12.1,16.3,18.3,18,11,852,15,23,213,1
0.0,22.0,12.1,16.3,18.3,18,11,849,16,28,3,1
0.0,22.0,12.1,16.3,18.3,18,11,853,19,24,210,1
0.0,22.0,12.1,16.3,18.3,18,11,854,18,24,210,1
0.0,22.0,12.1,16.3,18.3,18,11,817,11,34,1,0
0.0,22.0,12.1,16.3,18.3,18,11,840,14,24,117,0
0.0,30.1,22.2,26.7,12.4,77,12,1,1,38,131,1
0.0,30.1,22.2,26.7,12.4,77,12,830,3,26,9,1
0.0,30.1,22.2,26.7,12.4,77,12,822,2,34,131,1
0.0,30.1,22.2,26.7,12.4,77,12,839,9,27,214,1
0.0,30.1,22.2,26.7,12.4,77,12,817,11,34,1,1
0.0,30.1,22.2,26.7,12.4,77,12,842,6,27,213,1
0.0,30.1,22.2,26.7,12.4,77,12,844,4,26,6,1
0.0,30.1,22.2,26.7,12.4,77,12,832,15,29,6,1
0.0,30.1,22.2,26.7,12.4,77,12,841,10,29,51,1
0.0,30.1,22.2,26.7,12.4,77,12,846,7,23,1,1
0.0,30.1,22.2,26.7,12.4,77,12,840,18,24,117,1
0.0,30.1,22.2,26.7,12.4,77,12,849,16,28,3,1
0.0,30.1,22.2,26.7,12.4,77,12,4,13,42,214,1
0.0,30.1,22.2,26.7,12.4,77,12,852,8,23,213,1
0.0,30.1,22.2,26.7,12.4,77,12,8,12,44,51,1
0.0,30.1,22.2,26.7,12.4,77,12,20,17,36,117,0
0.0,30.1,22.2,26.7,12.4,77,12,815,5,33,9,0
0.0,30.1,22.2,26.7,12.4,77,12,853,20,24,210,0
0.0,30.1,22.2,26.7,12.4,77,12,847,14,25,3,0
0.0,30.1,22.2,26.7,12.4,77,12,854,19,24,210,0
0.0,26.0,17.7,22.4,19.9,24,12,830,1,26,9,1
0.0,26.0,17.7,22.4,19.9,24,12,1,2,38,131,1
0.0,26.0,17.7,22.4,19.9,24,12,832,5,29,6,1
0.0,26.0,17.7,22.4,19.9,24,12,852,8,23,213,1
0.0,26.0,17.7,22.4,19.9,24,12,842,12,27,213,1
0.0,26.0,17.7,22.4,19.9,24,12,822,6,34,131,1
0.0,26.0,17.7,22.4,19.9,24,12,846,3,23,1,1
0.0,26.0,17.7,22.4,19.9,24,12,4,11,42,214,1
0.0,26.0,17.7,22.4,19.9,24,12,839,9,27,214,1
0.0,26.0,17.7,22.4,19.9,24,12,844,7,26,6,1
0.0,26.0,17.7,22.4,19.9,24,12,20,15,36,117,1
0.0,26.0,17.7,22.4,19.9,24,12,817,10,34,1,1
0.0,26.0,17.7,22.4,19.9,24,12,840,13,24,117,1
0.0,26.0,17.7,22.4,19.9,24,12,854,19,24,210,1
0.0,26.0,17.7,22.4,19.9,24,12,815,4,33,9,0
0.0,26.0,17.7,22.4,19.9,24,12,849,16,28,3,0
0.0,26.0,17.7,22.4,19.9,24,12,841,14,29,51,0
0.0,26.0,17.7,22.4,19.9,24,12,847,17,25,3,0
0.0,26.0,17.7,22.4,19.9,24,12,8,18,44,51,0
0.0,26.0,17.7,22.4,19.9,24,12,853,20,24,210,0
0.0,22.8,17.1,19.9,20.6,3,3,844,1,26,6,1
0.0,22.8,17.1,19.9,20.6,3,3,832,3,29,6,1
0.0,22.8,17.1,19.9,20.6,3,3,1,5,38,131,1
0.0,22.8,17.1,19.9,20.6,3,3,847,9,25,131,1
0.0,22.8,17.1,19.9,20.6,3,3,825,7,31,210,1
0.0,22.8,17.1,19.9,20.6,3,3,822,6,34,51,1
0.0,22.8,17.1,19.9,20.6,3,3,839,11,27,214,1
